Desmond Holloway,Guard,"6'3""",167,2011,CCAR,26,832,482,179,45,34,9,63,57,1
Antwan Carter,Center,"6'6""",225,2012,LONG,29.25,808.25,464.5,247,30,25.25,20.5,60,95.25,4
Michael Glover,Forward,"6'7""",215,2012,IONA,23.3333333333333,792.333333333333,428.666666666667,223.666666666667,22,20.3333333333333,24,57.6666666666667,66.3333333333333,2
Ben Hansbrough,Guard,"6'3""",203,2011,NDAM,25.6,824,309.6,92.2,95,27.6,2,49.8,56.8,4
Austin Kenon,Guard,"5'11""",180,2011,VMI,24.25,735.75,414.25,73.5,67.75,29.75,1,47.75,54,4
LeRoy Nobles,Forward,"6'5""",195,2011,IPUI,29.75,838.25,354.25,102.5,35,20.25,3.75,45,49.75,4
Dwight Hardy,Guard,"6'2""",196,2011,STJN,31,886.5,453.5,77,43.5,30.5,2.5,56,49,2
Jon Leuer,Forward,"6'10""",228,2011,WISC,29,680,334.5,133.25,32.5,12.5,20.75,33.5,47.75,4
Papa Dia,Forward,"6'9""",235,2011,SMU,29.5,769.5,348,218.75,32.75,20.75,33.75,76.5,76.25,4
Reggie Jackson,Guard,"6'3""",208,2011,BCOL,32.3333333333333,913.333333333333,414.666666666667,141.666666666667,115.666666666667,27.3333333333333,15.3333333333333,67.6666666666667,56.3333333333333,3
Markeith Cummings,Guard,"6'7""",240,2013,KENN,24.2,829.2,409,126.4,45.4,27.2,6.4,68.6,64.8,4
Jordan Taylor,Guard,"6'1""",195,2012,WISC,33,974.75,382.75,101.75,115,25.75,2.25,37.25,72.75,4
Jovonni Shuler,Forward,"6'4""",180,2011,SVST,21.2,472.8,170,66.2,20.4,26,4.2,33.8,35.2,4
E'Twaun Moore,Guard,"6'4""",191,2011,PURD,33.75,1092.25,515.75,145.5,95.25,39.25,13.25,69.25,78.75,4
Vaughn Duggins,Guard,"6'3""",195,2011,WRST,24.8,842.2,341,81.6,64,28.6,2.2,45.8,41.2,5
Tristan Thompson,Guard,"6'5""",193,2011,NTEX,30.5,787.5,397.25,83.25,41,18.25,2,51.75,55.75,4
Keith Benson,Center,"6'11""",230,2011,OAK,31.75,869.75,463.5,265.75,22.5,15.25,89.5,44.25,89.5,4
Mike Smith,Guard,"6'6""",225,2011,ETSU,25.6,754.2,332.2,144.6,46.6,25.6,10.6,50.8,78.2,5
Justin Harper,Forward,"6'10""",225,2011,RICH,32,748.75,348.5,155.75,25.5,18.25,27.5,40.75,70.75,4
Jamarr Sanders,Guard,"6'5""",210,2011,UAB,31,911,352,128.666666666667,62.3333333333333,29,8.66666666666667,61,43.6666666666667,3
Will Pratt,Forward,"6'5""",224,2011,NSU,30.5,694,478,131,33.5,36,7,87,107.5,2
Adnan Hodzic,Forward,"6'8""",245,2011,LIPS,28.25,783,487.75,203.75,19.5,8.75,8,65.25,66.25,4
Nick Barbour,Guard,"6'3""",175,2012,HPNT,29.25,870,527.5,84.5,34,32,7.75,65.25,71.5,4
Chad Tomko,Guard,"5'11""",160,2011,UNCW,29.75,955,405,115,115.5,53.75,4,83,63,4
Austin Freeman,Guard,"6'3""",235,2011,GTWN,31.25,979.75,431.75,112.25,67.25,27,4.5,50,56,4
Denzel Bowles,Forward,"6'10""",260,2011,JMAD,21.6666666666667,636.333333333333,369.333333333333,175.333333333333,45,11,30,66,53.3333333333333,3
Reggie Hamilton,Guard,"5'11""",176,2012,OAK,23,719.6,410,71.2,103.4,34.6,2.8,79,59.8,4
Jamarco Warren,Guard,"5'11""",165,2011,CHSO,28.5,926.25,458.75,79,79,36.25,1.5,74.75,60.75,4
Jay Couisnard,Forward,"6'6""",205,2011,UMKC,22.8,556,211,77,32.2,20.6,7.2,43.2,64.8,4
Ravern Johnson,Guard,"6'7""",175,2011,MSST,31,806,360,88.5,23.25,10.5,13,36,32.25,4
Delroy James,Forward,"6'8""",220,2011,URI,30,756,357,172,54,36.25,26,67.25,72.5,4
Isiah Williams,Guard,"6'1""",190,2012,UVST,31,992.5,524.5,84,63.5,20.5,3.5,64.5,58,2
Darrion Pellum,Guard,"6'6""",205,2012,HAMP,22.4,726.2,321.4,87.6,34.4,29.2,5,57,43.2,4
Kyrie Irving,Guard,"6'2""",180,2011,DUKE,11,303,192,37,47,16,6,27,23,1
Jake Krogman,Guard,"6'2""",159,2012,SDAK,14,471,233,46,41,18,1,14,19.5,2
Iman Shumpert,Guard,"6'5""",212,2011,GTEC,29.6666666666667,929.333333333333,378,132,122.666666666667,67,5.33333333333333,90.3333333333333,79.6666666666667,3
Brandon Knight,Guard,"6'3""",185,2011,KENT,38,1363,657,153,159,25,8,120,83,1
Kenneth Faried,Forward,"6'8""",228,2011,MORE,32,949,481,399,27.25,54.5,57.5,73,97.5,4
Diante Garrett,Guard,"6'4""",190,2011,IAST,30.5,948,321.75,85.5,148.5,36,4.5,87.25,49.25,4
Cameron Wells,Guard,"6'1""",195,2011,CTDL,30.5,1078.5,492,161,117.75,45.25,9.75,73.5,68.5,4
Drew Viney,Forward,"6'8""",210,2012,LMNT,19.2,575.8,280,109.8,30.2,18.2,17.4,40.4,46.4,4
Marcus Morris,Forward,"6'9""",235,2011,KANS,35.6666666666667,857.666666666667,454.666666666667,221,45,32.3333333333333,15.6666666666667,56.3333333333333,91.6666666666667,3
Casper Ware,Guard,"5'10""",175,2012,LBSU,32,1059,457.5,82.5,134.25,50.75,3.75,89.5,71,4
Shane Gibson,Guard,"6'2""",180,2013,SACH,23.6,724,410.6,88,38.4,31,10,63.2,57.4,4
Jared Sullinger,Forward,"6'9""",280,2012,OHST,37,1139.5,641,358.5,44.5,39,29.5,63.5,99.5,2
Andy Ogide,Forward,"6'9""",245,2011,COST,19.2,479.4,238.2,120.6,13.8,13.6,9,41.4,50.4,4
Will Clyburn,Guard,"6'7""",210,2013,IAST,21.6666666666667,728,345.333333333333,157.333333333333,34.6666666666667,22,6.66666666666667,55.6666666666667,40.3333333333333,2
Nikola Vucevic,Forward,"6'10""",240,2011,USC,29,802.666666666667,320.666666666667,231.333333333333,32.3333333333333,15,31.6666666666667,43,70.6666666666667,3
Carl Montgomery,Forward,"6'7""",215,2011,CHST,30.75,781.75,379.75,225.25,20.5,21.75,36.25,61.25,97.25,4
Reggie Hamilton,Guard,"5'11""",176,2012,OAK,23,719.6,410,71.2,103.4,34.6,2.8,79,59.8,4
Damian Lillard,Guard,"6'3""",195,2012,WBST,25.25,824.75,480.5,109.5,89.5,32,4.5,59.75,54.25,4
Doug McDermott,Forward,"6'8""",225,2014,CRTN,36.25,1142.5,788,272,48.75,8.5,3.5,80.5,66.25,4
Quincy Roberts,Guard,"6'5""",210,2013,GRAM,13.25,338.5,159,49.5,17.25,9.5,2,31,20.75,3
Shane Gibson,Guard,"6'2""",180,2013,SACH,23.6,724,410.6,88,38.4,31,10,63.2,57.4,4
CJ McCollum,Guard,"6'3""",180,2013,LEH,27.75,919.25,590.25,174,76.25,57,12.75,66.75,48.75,4
Terrell Stoglin,Guard,"6'1""",185,2012,UMD,32.5,877.5,533,76.5,85,24,3,73,61.5,2
Gerardo Suero,Guard,"6'4""",205,2012,ALB,32,1015,689,184,100,42,11,134,82,1
Nate Wolters,Guard,"6'4""",190,2013,SODA,31.75,1051,588,150.5,166.5,48,5.25,70,57.25,4
Frank Gaines,Guard,"6'3""",195,2013,IPFW,20.6666666666667,683.666666666667,422.333333333333,101.666666666667,24.6666666666667,28.3333333333333,11.3333333333333,52,57.3333333333333,2
Kevin Murphy,Guard,"6'7""",185,2012,TNTC,31,911,498.5,131.25,60.5,25.25,5.75,93.5,66,4
Colt Ryan,Guard,"6'5""",210,2013,EVAN,32,1094.75,569.75,122.75,101.5,45.75,5,73.75,80.25,4
Nick Barbour,Guard,"6'3""",175,2012,HPNT,29.25,870,527.5,84.5,34,32,7.75,65.25,71.5,4
Alex Young,Guard,"6'6""",212,2012,IPUI,32.25,1011.25,566,165.5,53.25,42.75,22,78.75,77.75,4
J'Covan Brown,Guard,"6'1""",197,2012,TEX,34.3333333333333,899.666666666667,457.666666666667,88.3333333333333,94.6666666666667,33,5,74,62,3
John Shurna,Forward,"6'9""",215,2012,NWST,32,1024,506.75,160,73.25,29.5,33,53.5,55.25,4
Kevin Jones,Forward,"6'8""",260,2012,WVIR,34,1075,449,258.25,34.5,20.5,26.75,33.75,54.75,4
Mike Moore,Guard,"6'5""",200,2012,HOF,21.6666666666667,738,376,108.333333333333,46.3333333333333,29,2.66666666666667,50,49,2
John Jenkins,Guard,"6'4""",220,2012,VAND,32.6666666666667,977.666666666667,552.666666666667,88.3333333333333,37,22.3333333333333,9,43.3333333333333,40.6666666666667,3
Dominique Morrison,Forward,"6'6""",210,2012,ORU,31.25,1042,506.75,139.75,60.25,23.25,12.25,49.75,83.25,4
Orlando Johnson,Guard,"6'5""",205,2012,UCSB,23.8,751.8,430.8,133,62.4,22,13.4,61.8,52.4,4
Darryl Partin,Guard,"6'6""",190,2012,BOSU,22,532,259,57.4,21.6,16.8,3.4,47,35,4
Antwan Carter,Center,"6'6""",225,2012,LONG,29.25,808.25,464.5,247,30,25.25,20.5,60,95.25,4
Charles Odum,Guard,"6'0""",205,2012,POST,31,934,516.5,113,83.5,29,5,86,67.5,2
George Beamon,Guard,"6'4""",175,2014,MANH,24,683,368.6,126.8,27.2,32.6,8.4,45.2,49.4,5
Isaiah Canaan,Guard,"6'0""",188,2013,MUST,33,969,512.25,91.5,96.25,39.25,2.5,77.75,60,4
Ken Horton,Forward,"6'6""",198,2012,CCST,22.2,745.4,382.2,164.6,35.8,27.6,37.6,40.8,49.2,4
Devon Saddler,Guard,"6'2""",210,2014,DEL,31,1112.25,555.5,132.75,84,25.25,7,92,67.5,4
Tim Frazier,Guard,"6'1""",170,2014,PSU,27,826.4,308.6,104.6,128.2,39.2,4,71,68.4,5
Charlie Westbrook,Guard,"6'4""",187,2012,SDAK,29,881,504.5,126,49,41,21,70,68,2
Wendell McKines,Forward,"6'6""",230,2012,NMSU,24.2,692.4,291.2,219,40,19.6,12.2,42.2,53,4
Charles Hinkle,Forward,"6'5""",205,2012,AMER,15.8571428571429,278.428571428571,122.428571428571,42.7142857142857,14,8.57142857142857,2.71428571428571,18.5714285714286,25.2857142857143,5
Andrew Nicholson,Forward,"6'9""",240,2012,SBON,30.25,905.75,518.5,217.5,21.25,15.25,57,75,91.5,4
Mitch Albers,Guard,"6'4""",195,2012,NEBO,29,887,532,94,91,29,15,55,71,1
Trevis Simpson,Guard,"6'4""",185,2013,UNCG,28.6666666666667,771.666666666667,469.666666666667,115.666666666667,27.6666666666667,18.6666666666667,4.66666666666667,57,81.3333333333333,3
Darius Johnson-Odom,Guard,"6'2""",215,2012,MARQ,35,1079.33333333333,549.666666666667,107,87.3333333333333,31,5.66666666666667,74.3333333333333,79,3
Michael Glover,Forward,"6'7""",215,2012,IONA,23.3333333333333,792.333333333333,428.666666666667,223.666666666667,22,20.3333333333333,24,57.6666666666667,66.3333333333333,2
Darrion Pellum,Guard,"6'6""",205,2012,HAMP,22.4,726.2,321.4,87.6,34.4,29.2,5,57,43.2,4
Zach Rosen,Guard,"6'1""",170,2012,PENN,28.25,1009.5,426.25,94,140.5,36.5,1.5,80.75,74,4
Aaron Broussard,Forward,"6'5""",205,2012,SEA,29.6666666666667,824.666666666667,420.333333333333,191.333333333333,34.3333333333333,43.6666666666667,3.66666666666667,56.3333333333333,67,3
Greg Mangano,Forward,"6'10""",240,2012,YALE,25.25,603.25,303.25,183,10.25,8.75,52.25,35.25,61.5,4
LaMarcus Reed,Forward,"6'5""",185,2012,UTAR,22.2,525.2,245.2,79.4,27.2,17.2,6,46.8,47.6,4
Brock Motum,Forward,"6'10""",245,2013,WAST,30,750.25,382.5,134.75,31.75,13.25,10.75,57,53.5,4
Will Barton,Guard,"6'6""",175,2012,MEM,35,1153,531,226,100.5,52,21,82,77,2
Mike Scott,Forward,"6'8""",237,2012,UVA,25,667.8,297.2,178.6,24.2,16.2,10.2,41.2,50.6,5
Kyle Vinales,Guard,"6'1""",180,2014,CCST,26.3333333333333,934.333333333333,504.666666666667,50.3333333333333,98.6666666666667,35,2,83,53.6666666666667,3
Jared Cunningham,Guard,"6'4""",194,2012,ORST,32.6666666666667,911,423.666666666667,98,64.3333333333333,72.6666666666667,8,83.6666666666667,82.3333333333333,3
Patrick Richard,Guard,"6'4""",208,2012,MNST,30.5,865.5,390.75,154.25,73.5,31.25,15.25,62.25,66.5,4
Robert Covington,Forward,"6'9""",215,2013,TNST,29.5,884,437.5,219,36.25,45.25,37.5,68.75,88.5,4
Kevin Olekaibe,Guard,"6'2""",180,2014,UNLV,31.5,924.5,383.25,75.75,46.75,34,3.75,44.5,47.5,4
Thomas Robinson,Forward,"6'10""",237,2012,KANS,35,652.666666666667,342,254.333333333333,33.6666666666667,21,24.6666666666667,57.6666666666667,72.3333333333333,3
Jeremy Lamb,Guard,"6'5""",180,2012,CONN,37.5,1203,530,174.5,62,38.5,23,60,61,2
Juan'ya Green,Guard,"6'2""",195,2016,HOF,26.8,1000.4,463.4,106.2,154.6,46,10.2,78.2,56.2,4
Marcus Denmon,Guard,"6'3""",185,2012,MIZZ,34,878,435.5,116,56.25,42.75,3.5,34,44.75,4
Maalik Wayns,Guard,"6'2""",200,2012,VILA,31.6666666666667,821.333333333333,397,84,107.666666666667,29,1,74.3333333333333,72.3333333333333,3
Jae Crowder,Forward,"6'6""",235,2012,MARQ,36,1071,524.5,272.5,65.5,68,33.5,37,89,2
Tu Holloway,Guard,"6'0""",190,2012,XAV,32.25,1048.25,448.5,104.75,136,40,2.75,83.75,63.75,4
Ella Ellis,Forward,"6'7""",195,2013,ARMY,30,738,396.25,116.5,39.75,18.75,11.25,51.5,61.25,4
Jared Sullinger,Forward,"6'9""",280,2012,OHST,37,1139.5,641,358.5,44.5,39,29.5,63.5,99.5,2
Phil Martin,Guard,"6'4""",200,2012,CRIV,30,1002.5,475.5,158.5,35,17,11.5,73,67,2
Keith Gabriel,Guard,"6'4""",185,2012,VMI,29.75,740.75,461.5,92.5,40.5,51,22.75,57.75,72,4
Cleveland Melvin,Forward,"6'8""",208,2013,DEP,30,899,486,193.333333333333,22.6666666666667,30,33.3333333333333,60.6666666666667,56.6666666666667,3
Kevin Foster,Guard,"6'2""",219,2013,SCLAR,25.8,827.6,476.8,70,92.6,46,4,79.6,59.4,5
Casper Ware,Guard,"5'10""",175,2012,LBSU,32,1059,457.5,82.5,134.25,50.75,3.75,89.5,71,4
Julian Boyd,Forward,"6'7""",230,2014,LIUB,16.8333333333333,437.333333333333,242.833333333333,139.166666666667,15.8333333333333,12.6666666666667,11.5,28.3333333333333,47.5,4
Robby Ptacek,Guard,"6'3""",210,2012,CCST,27.75,919,381.25,96.25,54.75,24.25,1.75,72.75,62.5,4
Jud Dillard,Guard,"6'5""",190,2013,TNTC,30.75,860.5,432.25,204,39,29.75,5.25,64.5,57.5,4
D.J Seeley,Guard,"6'4""",195,2011,CAL,16.6666666666667,126,36.6666666666667,18,9,3.33333333333333,0.666666666666667,8,11,2
Reggie Chamberlain,Guard,"6'0""",170,2012,UMKC,23,587.25,247.25,44,45.75,18,1.5,32.25,45.25,3
Ramone Moore,Guard,"6'4""",190,2012,TEM,25.25,738,333.25,97.25,67,21.75,3.5,51.25,47.5,3
Cliff Colimon,Guard,"6'0""",170,2012,EWSH,28.5,884,399.5,91,108,39,2.5,82,73,2
Khalif Wyatt,Guard,"6'4""",210,2013,TEM,27.25,720,394,68.5,73.75,43,6.75,56.75,51.75,4
Mike James,Guard,"6'1""",185,2012,LAMR,28,718.5,423.5,79.5,53.5,38.5,3.5,53,53.5,2
Brandon Riley,Guard,"6'2""",185,2012,SCST,30,796.5,390.5,92.5,39,25,4.5,78.5,59,2
Tony Gallo,Point,"5'11""",190,2012,COPN,0,0,0,0,0,0,0,0,0,0
Amin Stevens,Forward,"6'6""",215,2012,FLAM,28,701,323.333333333333,190.666666666667,29.3333333333333,28,19.6666666666667,60.3333333333333,50.3333333333333,3
Stan Okoye,Forward,"6'6""",215,2013,VMI,30.75,867.75,536.5,240.5,53,38,25.75,76.25,79.25,4
Mike Muscala,Forward,"6'11""",239,2013,BUCK,33.25,953.75,509.5,273,52.75,14,67.5,54.25,78,4
Chris Gaston,Forward,"6'7""",220,2013,FORD,25.25,852.25,418,259.5,32,26.75,40.5,85.75,66,4
Keiton Page,Guard,"5'9""",165,2012,OKST,32.5,1055.75,402.5,53.25,65.5,34.75,1,47.25,79.75,4
Jaron Jones,Guard,"6'5""",180,2012,EKY,30.5,692,308.5,100.5,34.5,29.5,7,36,64.5,2
Jamaal Franklin,Guard,"6'5""",205,2013,SDST,30.6666666666667,763,395.333333333333,202.666666666667,55.6666666666667,29.3333333333333,17.3333333333333,75.6666666666667,62.3333333333333,3
Ryan Pearson,Forward,"6'6""",237,2012,GMAS,31.25,843.5,399.75,198,38.25,31.5,14,56,76.25,4
D'Angelo Harrison,Guard,"6'4""",204,2015,STJN,31.25,1077.75,544.5,145.75,63.25,39.5,11.5,57.75,90.5,4
Carl Jones,Guard,"5'11""",160,2013,SJOE,31.5,982,461.25,86,85.25,30.75,2.25,66.5,44.25,4
Harrison Barnes,Forward,"6'8""",215,2012,UNC,37.5,1099,613,206.5,48,34,14.5,73,70,2
Preston Medlin,Guard,"6'4""",185,2014,UTST,21.4,634.4,273.6,64.4,64,11,2.2,34.6,26,4
Alex Francis,Forward,"6'6""",205,2014,BRY,30.75,1021.75,521.25,247,43,27.25,13,114.25,78.75,4
Harold Washington,Guard,"6'1""",175,2013,CAN,21.3333333333333,714.666666666667,325.666666666667,71.6666666666667,53.3333333333333,20.6666666666667,1,64,39.6666666666667,2
Gerald McLemore,Guard,"6'3""",190,2012,MAIN,27.5,924.25,394.75,69.5,36,27,5.5,46,51.75,4
Chaz Williams,Guard,"5'9""",175,2014,MASS,27.2,933,395.6,106.2,167.6,50.4,4.2,87.8,78,4
Jamal Olasewere,Forward,"6'7""",215,2013,LIUB,32.5,843,467.75,240.75,41,42.5,26,101.25,115.5,4
Noah Hartsock,Forward,"6'8""",230,2012,BYU,32.25,812,294.25,155.75,39,18.5,43.75,30.25,66.75,4
Rayvonte Rice,Guard,"6'4""",230,2015,ILL,30.75,975.5,483.5,176,50,51.25,17.5,57.5,84.25,4
Kendrick Perry,Guard,"6'0""",175,2014,YOST,30.75,1046,497.75,126.5,126.25,61.5,9,59.75,76.5,4
Darren White,Guard,"6'4""",210,2013,CAM,25.3333333333333,765,356,128.333333333333,39.3333333333333,25.6666666666667,16,54.3333333333333,55.6666666666667,3
DeJuan Wright,Guard,"6'4""",185,2012,FIU,25.5,836.5,394.5,184,38,40,13.5,69.5,75,2
Devoe Joseph,Guard,"6'4""",180,2012,ORE,30.6666666666667,785.666666666667,317.666666666667,85,79.3333333333333,30.6666666666667,3,56,38,3
Erick Green,Guard,"6'4""",185,2013,VTEC,32.25,914.5,435.5,83,81.5,39,6.5,44.5,52,4
CJ McCollum,Guard,"6'3""",180,2013,LEH,27.75,919.25,590.25,174,76.25,57,12.75,66.75,48.75,4
Doug McDermott,Forward,"6'8""",225,2014,CRTN,36.25,1142.5,788,272,48.75,8.5,3.5,80.5,66.25,4
Lamont Jones,Guard,"6'0""",196,2013,IONA,33.75,982.25,462.75,80.5,87.75,31.25,1.25,74.5,63,4
Nate Wolters,Guard,"6'4""",190,2013,SODA,31.75,1051,588,150.5,166.5,48,5.25,70,57.25,4
Travis Bader,Guard,"6'5""",190,2014,OAK,27.4,941,470.2,75.6,34.2,21.4,2.8,30,69.6,4
Darren White,Guard,"6'4""",210,2013,CAM,25.3333333333333,765,356,128.333333333333,39.3333333333333,25.6666666666667,16,54.3333333333333,55.6666666666667,3
Isaiah Canaan,Guard,"6'0""",188,2013,MUST,33,969,512.25,91.5,96.25,39.25,2.5,77.75,60,4
Tyler Haws,Guard,"6'5""",195,2015,BYU,27.8,885.4,543.6,118.6,51.4,27.6,5.6,48.8,46,4
Kyle Vinales,Guard,"6'1""",180,2014,CCST,26.3333333333333,934.333333333333,504.666666666667,50.3333333333333,98.6666666666667,35,2,83,53.6666666666667,3
Shane Gibson,Guard,"6'2""",180,2013,SACH,23.6,724,410.6,88,38.4,31,10,63.2,57.4,4
Stan Okoye,Forward,"6'6""",215,2013,VMI,30.75,867.75,536.5,240.5,53,38,25.75,76.25,79.25,4
Greg Gantt,Guard,"6'2""",205,2013,FAU,30.25,949.75,493,104.5,31.25,22.5,2.25,42.25,44.75,4
James Kinney,Guard,"6'2""",180,2013,SJST,22.5,718.5,389.5,94.5,60.5,37,3.5,65.5,42,2
Khalif Wyatt,Guard,"6'4""",210,2013,TEM,27.25,720,394,68.5,73.75,43,6.75,56.75,51.75,4
Corey Hawkins,Guard,"6'3""",195,2015,UCDA,27.5,773.75,435.75,117.75,74.25,34,6.25,56.5,49.25,4
Anthony Ireland,Guard,"5'10""",170,2014,LMNT,33,1163.25,542.25,129.25,138.75,49.5,2.75,90.75,70.25,4
Colt Ryan,Guard,"6'5""",210,2013,EVAN,32,1094.75,569.75,122.75,101.5,45.75,5,73.75,80.25,4
Marshall Henderson,Guard,"6'2""",177,2014,MISS,24,722.75,411.75,61,37.25,28.75,1.75,42,43,3
Fred Hunter,Guard,"6'5""",240,2013,NIST,21.4,592.8,315.2,120.6,30.2,29.4,2.8,49.4,59,4
Devon Saddler,Guard,"6'2""",210,2014,DEL,31,1112.25,555.5,132.75,84,25.25,7,92,67.5,4
Pierre Jackson,Guard,"5'10""",180,2013,BAY,37,1196.5,617.5,122.5,239,61,1.5,127.5,84,2
Deshaun Thomas,Forward,"6'7""",215,2013,OHST,37.6666666666667,1009,542.666666666667,186.666666666667,33.3333333333333,16,8.66666666666667,42.6666666666667,53.3333333333333,3
Frank Gaines,Guard,"6'3""",195,2013,IPFW,20.6666666666667,683.666666666667,422.333333333333,101.666666666667,24.6666666666667,28.3333333333333,11.3333333333333,52,57.3333333333333,2
Bryce Cotton,Guard,"6'1""",165,2014,PROV,32.5,1078.5,493.75,92,96,29.5,2.75,48.25,39,4
Augustine Rubit,Forward,"6'7""",230,2014,USA,23.6,751.4,383.4,236.6,24.8,14.2,27.8,53.8,56.6,4
Jud Dillard,Guard,"6'5""",190,2013,TNTC,30.75,860.5,432.25,204,39,29.75,5.25,64.5,57.5,4
Kevin Foster,Guard,"6'2""",219,2013,SCLAR,25.8,827.6,476.8,70,92.6,46,4,79.6,59.4,5
Troy Huff,Guard,"6'5""",174,2014,NDAKOT,31.25,897.5,500.75,186.75,42,56.75,10.75,67.75,51.25,4
Anthony Raffa,Guard,"6'1""",180,2013,CCAR,23.8,665.6,340.2,83.2,44.6,32,1.6,50.4,46.6,4
Jamal Olasewere,Forward,"6'7""",215,2013,LIUB,32.5,843,467.75,240.75,41,42.5,26,101.25,115.5,4
Warren Niles,Guard,"6'5""",195,2013,ORU,34,1112.25,495.25,126.75,64.25,33.25,5.5,71.5,69.75,4
Maurice Kemp,Forward,"6'8""",190,2013,ECAR,30.6666666666667,752.666666666667,374,181,44,38,24,51.6666666666667,64,3
Marcus Thornton,Guard,"6'4""",185,2015,WLMY,31.75,1082,544.5,81,77,23,7.75,81,47.5,4
Davon Usher,Guard,"6'6""",200,2014,DEL,31.5,1098.5,602.5,191,51,53.5,12,67,78,2
Kyle Randall,Guard,"5'10""",169,2013,CMCH,31,916.25,335.25,78.5,79,23.5,0.75,70,48.5,4
Mike Muscala,Forward,"6'11""",239,2013,BUCK,33.25,953.75,509.5,273,52.75,14,67.5,54.25,78,4
Russ Smith,Guard,"6'1""",160,2014,LOU,33.25,803.5,477,89.75,94.5,64.25,2,79,80.25,4
Ray McCallum,Guard,"6'3""",190,2013,DET,34,1173,539.333333333333,162,149.666666666667,58.3333333333333,10.6666666666667,77.3333333333333,70,3
Brock Motum,Forward,"6'10""",245,2013,WAST,30,750.25,382.5,134.75,31.75,13.25,10.75,57,53.5,4
Antoine Mason,Guard,"6'1""",216,2015,AUB,24.8,856.4,461.4,92.4,38.4,28,3.2,57.6,62.8,5
Trevis Simpson,Guard,"6'4""",185,2013,UNCG,28.6666666666667,771.666666666667,469.666666666667,115.666666666667,27.6666666666667,18.6666666666667,4.66666666666667,57,81.3333333333333,3
Trey Burke,Guard,"6'0""",185,2013,MICH,36.5,1302.5,615.5,121,208,46.5,16.5,90,63,2
Jahii Carson,Guard,"5'10""",180,2014,ASU,22.6666666666667,823.333333333333,420.333333333333,87,108.666666666667,21.3333333333333,1.33333333333333,80,53.3333333333333,2
Kentavious Caldwell-Pope,Guard,"6'5""",205,2013,UGA,32,1056.5,506.5,196,48,61.5,14,50,70,2
Allen Crabbe,Guard,"6'6""",210,2013,CAL,32.6666666666667,1134,512.333333333333,186.333333333333,73,28,19,60.6666666666667,55,3
Trey Sumler,Guard,"6'2""",175,2014,WCAR,26.4,929.6,399.2,114.8,99.2,36.4,1,75.8,58.2,4
Kwame Vaughn,Guard,"6'3""",195,2013,CSFU,23.6,730.4,344.2,100.2,66.8,23.2,3.2,60.4,59.2,4
Ian Clark,Guard,"6'3""",175,2013,BELM,33.25,954.75,480,95,72.25,40.5,6.75,69.25,70.75,4
Tyler Brown,Guard,"6'4""",185,2013,ILST,33,999.5,523,135.5,82.5,40,5.5,90.5,57,2
Joe Young,Guard,"6'2""",185,2015,ORE,26.4,866.6,460.8,95.2,70,26,1.6,44.2,38.8,4
Javon McCrea,Forward,"6'7""",250,2014,BUFF,31.75,866.25,499.25,245.5,61.75,41,62.5,77,91.5,4
D.J Seeley,Guard,"6'4""",195,2011,CAL,16.6666666666667,126,36.6666666666667,18,9,3.33333333333333,0.666666666666667,8,11,2
Rian Pearson,Guard,"6'4""",190,2014,TOL,26,734.6,358.8,148,38.4,36.2,5.4,50.6,50.6,4
Gabe Rogers,Guard,"6'2""",175,2013,NOAZ,27.25,816.25,354.75,51.75,61,22.25,1,59,43.5,4
Shabazz Muhammad,Guard,"6'6""",225,2013,UCLA,32,987,572,167,27,23,4,51,53,1
Kelly Olynyk,Forward,"7'0""",238,2013,GONZ,33.6666666666667,578.333333333333,301,153.666666666667,35.6666666666667,17.3333333333333,15.3333333333333,46.6666666666667,65.6666666666667,3
Joel Wright,Forward,"6'7""",225,2014,TXST,30.6666666666667,667,381,162,38,28,17,88.6666666666667,88.6666666666667,3
Adrien Coleman,Guard,"6'5""",190,2013,BCOK,34.5,1103,506,199,75.5,47,13.5,89.5,79.5,2
D'Angelo Harrison,Guard,"6'4""",204,2015,STJN,31.25,1077.75,544.5,145.75,63.25,39.5,11.5,57.75,90.5,4
Jeremy Atkinson,Forward,"6'4""",210,2013,UNCA,33,1054,483.5,225.5,78,45,5,68.5,69.5,2
Roberto Nelson,Guard,"6'4""",198,2014,ORST,24.8,643.6,349,69.6,61.4,21.4,4.2,56,55.4,4
Tamir Jackson,Guard,"6'3""",194,2013,RICE,32,1029.5,421,106.5,96.75,40.5,0.5,85.75,78.75,4
Brandon Davies,Forward,"6'9""",235,2013,BYU,35.3333333333333,843.666666666667,452.333333333333,220,56.6666666666667,37.3333333333333,32.3333333333333,79.6666666666667,105,3
Ella Ellis,Forward,"6'7""",195,2013,ARMY,30,738,396.25,116.5,39.75,18.75,11.25,51.5,61.25,4
Dyami Starks,Guard,"6'2""",195,2015,BRY,22.4,707.4,355.4,60.6,32.4,16.2,2.6,40.8,41.2,4
Michael Lyons,Guard,"6'5""",193,2013,AFA,28.75,858.5,379.5,101.75,53.5,26.25,6.5,55.25,57,4
Anthony Drmic,Guard,"6'6""",204,2016,BSU,26.2,823.2,388.4,121.2,48.6,24.4,3.2,44.6,72.4,5
Jackson Stevenett,Forward,"6'4""",185,2013,SUTA,26,739.75,318.5,125.5,36,14,16,41.25,66.25,4
